# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-03-19 14:21:31 EDT       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01103025 ALEWIFE BROOK NEAR ARLINGTON, MA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01103025
#    DD parameter statistic   Description
#    04   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	04_00060_00003	04_00060_00003_cd
USGS	01103025	2007-06-30	3.1	A
USGS	01103025	2007-07-01	4.5	A
USGS	01103025	2007-07-02	3.8	A
USGS	01103025	2007-07-03	3.4	A
USGS	01103025	2007-07-04	3.3	A
USGS	01103025	2007-07-05	11	A
USGS	01103025	2007-07-06	7.3	A
USGS	01103025	2007-07-07	4.4	A
USGS	01103025	2007-07-08	4.9	A
USGS	01103025	2007-07-09	6.8	A:e
USGS	01103025	2007-07-10	5.1	A
USGS	01103025	2007-07-11	5.5	A
USGS	01103025	2007-07-12	4.3	A
USGS	01103025	2007-07-13	3.9	A
USGS	01103025	2007-07-14	3.1	A
USGS	01103025	2007-07-15	3.1	A
USGS	01103025	2007-07-16	3.4	A
USGS	01103025	2007-07-17	2.7	A
USGS	01103025	2007-07-18	4.0	A
USGS	01103025	2007-07-19	5.4	A
USGS	01103025	2007-07-20	5.5	A
USGS	01103025	2007-07-21	3.4	A
USGS	01103025	2007-07-22	3.0	A
USGS	01103025	2007-07-23	3.7	A
USGS	01103025	2007-07-24	3.5	A
USGS	01103025	2007-07-25	4.0	A
USGS	01103025	2007-07-26	3.3	A
USGS	01103025	2007-07-27	2.9	A
USGS	01103025	2007-07-28	7.5	A
USGS	01103025	2007-07-29	9.8	A
USGS	01103025	2007-07-30	8.9	A
USGS	01103025	2007-07-31	7.3	A
USGS	01103025	2007-08-01	4.5	A
USGS	01103025	2007-08-02	3.4	A
USGS	01103025	2007-08-03	3.5	A
USGS	01103025	2007-08-04	2.6	A
USGS	01103025	2007-08-05	2.7	A:e
USGS	01103025	2007-08-06	5.3	A
USGS	01103025	2007-08-07	6.4	A
USGS	01103025	2007-08-08	6.6	A
USGS	01103025	2007-08-09	4.2	A
USGS	01103025	2007-08-10	3.1	A
USGS	01103025	2007-08-11	2.4	A
USGS	01103025	2007-08-12	1.8	A:e
USGS	01103025	2007-08-13	1.8	A:e
USGS	01103025	2007-08-14	2.4	A:e
USGS	01103025	2007-08-15	5.2	A
USGS	01103025	2007-08-16	4.6	A
USGS	01103025	2007-08-17	2.9	A
USGS	01103025	2007-08-18	2.3	A
USGS	01103025	2007-08-19	1.9	A:e
USGS	01103025	2007-08-20	3.3	A
USGS	01103025	2007-08-21	2.3	A
USGS	01103025	2007-08-22	2.0	A
USGS	01103025	2007-08-23	3.3	A
USGS	01103025	2007-08-24	2.8	A
USGS	01103025	2007-08-25	3.4	A:e
USGS	01103025	2007-08-26	2.8	A
USGS	01103025	2007-08-27	2.6	A
USGS	01103025	2007-08-28	2.4	A
USGS	01103025	2007-08-29	3.1	A
USGS	01103025	2007-08-30	2.8	A:e
USGS	01103025	2007-08-31	2.8	A:e
USGS	01103025	2007-09-01	2.9	A
USGS	01103025	2007-09-02	2.2	A
USGS	01103025	2007-09-03	2.1	A
USGS	01103025	2007-09-04	1.8	A
USGS	01103025	2007-09-05	1.5	A
USGS	01103025	2007-09-06	1.3	A:e
USGS	01103025	2007-09-07	1.1	A:e
USGS	01103025	2007-09-08	4.7	A
USGS	01103025	2007-09-09	3.8	A
USGS	01103025	2007-09-10	2.9	A
USGS	01103025	2007-09-11	15	A
USGS	01103025	2007-09-12	18	A
USGS	01103025	2007-09-13	7.2	A
USGS	01103025	2007-09-14	4.2	A
USGS	01103025	2007-09-15	5.1	A
USGS	01103025	2007-09-16	4.3	A
USGS	01103025	2007-09-17	2.9	A
USGS	01103025	2007-09-18	2.5	A
USGS	01103025	2007-09-19	2.5	A
USGS	01103025	2007-09-20	2.6	A
USGS	01103025	2007-09-21	2.6	A
USGS	01103025	2007-09-22	2.7	A:e
USGS	01103025	2007-09-23	2.5	A
USGS	01103025	2007-09-24	2.5	A:e
USGS	01103025	2007-09-25	2.8	A:e
USGS	01103025	2007-09-26	2.7	A
USGS	01103025	2007-09-27	3.4	A:e
USGS	01103025	2007-09-28	3.3	A
USGS	01103025	2007-09-29	2.5	A
USGS	01103025	2007-09-30	2.0	A
USGS	01103025	2007-10-01	2.0	A
USGS	01103025	2007-10-02	2.0	A
USGS	01103025	2007-10-03	2.3	A
USGS	01103025	2007-10-04	2.2	A
USGS	01103025	2007-10-05	2.1	A
USGS	01103025	2007-10-06	2.1	A:e
USGS	01103025	2007-10-07	1.9	A:e
USGS	01103025	2007-10-08	11	A:e
USGS	01103025	2007-10-09	6.2	A:e
USGS	01103025	2007-10-10	4.5	A
USGS	01103025	2007-10-11	2.9	A
USGS	01103025	2007-10-12	4.7	A
USGS	01103025	2007-10-13	3.7	A
USGS	01103025	2007-10-14	2.7	A
USGS	01103025	2007-10-15	2.3	A
USGS	01103025	2007-10-16	2.2	A
USGS	01103025	2007-10-17	2.3	A
USGS	01103025	2007-10-18	2.4	A
USGS	01103025	2007-10-19	4.4	A
USGS	01103025	2007-10-20	13	A
USGS	01103025	2007-10-21	7.3	A
USGS	01103025	2007-10-22	4.2	A
USGS	01103025	2007-10-23	3.3	A
USGS	01103025	2007-10-24	2.0	A
USGS	01103025	2007-10-25	1.2	A
USGS	01103025	2007-10-26	1.0	A
USGS	01103025	2007-10-27	3.8	A
USGS	01103025	2007-10-28	3.9	A
USGS	01103025	2007-10-29	2.4	A
USGS	01103025	2007-10-30	3.0	A:e
USGS	01103025	2007-10-31	2.6	A:e
USGS	01103025	2007-11-01	1.7	A
USGS	01103025	2007-11-02	1.5	A
USGS	01103025	2007-11-03	6.3	A
USGS	01103025	2007-11-04	15	A
USGS	01103025	2007-11-05	6.9	A
USGS	01103025	2007-11-06	6.3	A
USGS	01103025	2007-11-07	6.3	A
USGS	01103025	2007-11-08	4.2	A
USGS	01103025	2007-11-09	3.1	A
USGS	01103025	2007-11-10	2.5	A
USGS	01103025	2007-11-11	2.0	A
USGS	01103025	2007-11-12	1.4	A
USGS	01103025	2007-11-13	2.2	A
USGS	01103025	2007-11-14	2.0	A
USGS	01103025	2007-11-15	2.8	A
USGS	01103025	2007-11-16	8.0	A
USGS	01103025	2007-11-17	5.4	A
USGS	01103025	2007-11-18	3.4	A
USGS	01103025	2007-11-19	2.5	A
USGS	01103025	2007-11-20	2.1	A
USGS	01103025	2007-11-21	2.2	A
USGS	01103025	2007-11-22	2.3	A
USGS	01103025	2007-11-23	1.9	A
USGS	01103025	2007-11-24	1.6	A
USGS	01103025	2007-11-25	1.5	A
USGS	01103025	2007-11-26	1.9	A
USGS	01103025	2007-11-27	3.3	A
USGS	01103025	2007-11-28	2.8	A
USGS	01103025	2007-11-29	2.4	A
USGS	01103025	2007-11-30	2.1	A
USGS	01103025	2007-12-01	1.7	A
USGS	01103025	2007-12-02	1.6	A
USGS	01103025	2007-12-03	2.3	A
USGS	01103025	2007-12-04	2.3	A:e
USGS	01103025	2007-12-05	2.2	A:e
USGS	01103025	2007-12-06	2.1	A
USGS	01103025	2007-12-07	1.8	A
USGS	01103025	2007-12-08	1.9	A
USGS	01103025	2007-12-09	1.8	A
USGS	01103025	2007-12-10	2.5	A
USGS	01103025	2007-12-11	1.8	A
USGS	01103025	2007-12-12	2.5	A
USGS	01103025	2007-12-13	2.7	A
USGS	01103025	2007-12-14	3.4	A
USGS	01103025	2007-12-15	3.0	A
USGS	01103025	2007-12-16	3.4	A
USGS	01103025	2007-12-17	5.3	A
USGS	01103025	2007-12-18	4.2	A
USGS	01103025	2007-12-19	3.4	A
USGS	01103025	2007-12-20	3.7	A
USGS	01103025	2007-12-21	4.1	A
USGS	01103025	2007-12-22	3.5	A
USGS	01103025	2007-12-23	3.8	A
USGS	01103025	2007-12-24	16	A
USGS	01103025	2007-12-25	11	A
USGS	01103025	2007-12-26	7.1	A
USGS	01103025	2007-12-27	9.2	A
USGS	01103025	2007-12-28	10	A
USGS	01103025	2007-12-29	8.7	A
USGS	01103025	2007-12-30	9.5	A
USGS	01103025	2007-12-31	10	A
USGS	01103025	2008-01-01	11	A
USGS	01103025	2008-01-02	12	A
USGS	01103025	2008-01-03	8.3	A
USGS	01103025	2008-01-04	6.4	A
USGS	01103025	2008-01-05	5.7	A
USGS	01103025	2008-01-06	5.4	A
USGS	01103025	2008-01-07	4.8	A:e
USGS	01103025	2008-01-08	5.3	A:e
USGS	01103025	2008-01-09	6.9	A
USGS	01103025	2008-01-10	8.8	A
USGS	01103025	2008-01-11	20	A
USGS	01103025	2008-01-12	22	A
USGS	01103025	2008-01-13	13	A
USGS	01103025	2008-01-14	10	A
USGS	01103025	2008-01-15	11	A
USGS	01103025	2008-01-16	9.2	A
USGS	01103025	2008-01-17	8.0	A
USGS	01103025	2008-01-18	11	A
USGS	01103025	2008-01-19	15	A:e
USGS	01103025	2008-01-20	12	A:e
USGS	01103025	2008-01-21	10	A:e
USGS	01103025	2008-01-22	9.0	A:e
USGS	01103025	2008-01-23	7.6	A:e
USGS	01103025	2008-01-24	6.4	A
USGS	01103025	2008-01-25	6.0	A
USGS	01103025	2008-01-26	5.5	A
USGS	01103025	2008-01-27	5.5	A
USGS	01103025	2008-01-28	5.3	A
USGS	01103025	2008-01-29	5.2	A
USGS	01103025	2008-01-30	5.0	A
USGS	01103025	2008-01-31	5.3	A
USGS	01103025	2008-02-01	10	A
USGS	01103025	2008-02-02	33	A
USGS	01103025	2008-02-03	17	A
USGS	01103025	2008-02-04	11	A
USGS	01103025	2008-02-05	13	A
USGS	01103025	2008-02-06	23	A
USGS	01103025	2008-02-07	53	A
USGS	01103025	2008-02-08	31	A
USGS	01103025	2008-02-09	19	A
USGS	01103025	2008-02-10	16	A
USGS	01103025	2008-02-11	14	A
USGS	01103025	2008-02-12	12	A
USGS	01103025	2008-02-13	47	A
USGS	01103025	2008-02-14	64	A
USGS	01103025	2008-02-15	33	A
USGS	01103025	2008-02-16	20	A
USGS	01103025	2008-02-17	15	A
USGS	01103025	2008-02-18	22	A
USGS	01103025	2008-02-19	23	A
USGS	01103025	2008-02-20	16	A
USGS	01103025	2008-02-21	13	A
USGS	01103025	2008-02-22	11	A
USGS	01103025	2008-02-23	10	A
USGS	01103025	2008-02-24	9.1	A
USGS	01103025	2008-02-25	8.7	A
USGS	01103025	2008-02-26	8.6	A
USGS	01103025	2008-02-27	16	A
USGS	01103025	2008-02-28	13	A
USGS	01103025	2008-02-29	9.5	A
USGS	01103025	2008-03-01	8.3	A
USGS	01103025	2008-03-02	9.6	A
USGS	01103025	2008-03-03	8.1	A
USGS	01103025	2008-03-04	8.3	A
USGS	01103025	2008-03-05	21	A
USGS	01103025	2008-03-06	18	A
USGS	01103025	2008-03-07	13	A
USGS	01103025	2008-03-08	40	A
USGS	01103025	2008-03-09	52	A
USGS	01103025	2008-03-10	28	A
USGS	01103025	2008-03-11	20	A
USGS	01103025	2008-03-12	16	A
USGS	01103025	2008-03-13	15	A
USGS	01103025	2008-03-14	13	A
USGS	01103025	2008-03-15	12	A
USGS	01103025	2008-03-16	11	A
USGS	01103025	2008-03-17	9.9	A
USGS	01103025	2008-03-18	8.4	A
USGS	01103025	2008-03-19	7.1	A
USGS	01103025	2008-03-20	17	A
USGS	01103025	2008-03-21	13	A
USGS	01103025	2008-03-22	8.3	A
USGS	01103025	2008-03-23	6.7	A
USGS	01103025	2008-03-24	7.2	A
USGS	01103025	2008-03-25	7.6	A
USGS	01103025	2008-03-26	5.9	A
USGS	01103025	2008-03-27	5.4	A
USGS	01103025	2008-03-28	7.0	A
USGS	01103025	2008-03-29	8.6	A
USGS	01103025	2008-03-30	6.9	A
USGS	01103025	2008-03-31	6.4	A
USGS	01103025	2008-04-01	8.8	A
USGS	01103025	2008-04-02	12	A
USGS	01103025	2008-04-03	8.7	A
USGS	01103025	2008-04-04	13	A
USGS	01103025	2008-04-05	15	A
USGS	01103025	2008-04-06	12	A
USGS	01103025	2008-04-07	9.8	A
USGS	01103025	2008-04-08	8.5	A
USGS	01103025	2008-04-09	8.1	A
USGS	01103025	2008-04-10	7.7	A
USGS	01103025	2008-04-11	7.1	A
USGS	01103025	2008-04-12	13	A
USGS	01103025	2008-04-13	19	A
USGS	01103025	2008-04-14	12	A
USGS	01103025	2008-04-15	10	A
USGS	01103025	2008-04-16	9.0	A
USGS	01103025	2008-04-17	8.0	A
USGS	01103025	2008-04-18	7.6	A
USGS	01103025	2008-04-19	7.6	A
USGS	01103025	2008-04-20	6.6	A
USGS	01103025	2008-04-21	6.7	A
USGS	01103025	2008-04-22	6.8	A
USGS	01103025	2008-04-23	6.9	A
USGS	01103025	2008-04-24	6.2	A
USGS	01103025	2008-04-25	6.0	A
USGS	01103025	2008-04-26	5.6	A
USGS	01103025	2008-04-27	5.9	A
USGS	01103025	2008-04-28	7.5	A
USGS	01103025	2008-04-29	25	A
USGS	01103025	2008-04-30	22	A
USGS	01103025	2008-05-01	14	A
USGS	01103025	2008-05-02	9.8	A
USGS	01103025	2008-05-03	10	A
USGS	01103025	2008-05-04	11	A
USGS	01103025	2008-05-05	9.9	A
USGS	01103025	2008-05-06	8.4	A
USGS	01103025	2008-05-07	8.5	A
USGS	01103025	2008-05-08	8.3	A
USGS	01103025	2008-05-09	7.0	A
USGS	01103025	2008-05-10	7.6	A
USGS	01103025	2008-05-11	6.6	A
USGS	01103025	2008-05-12	6.3	A
USGS	01103025	2008-05-13	5.5	A
USGS	01103025	2008-05-14	5.4	A
USGS	01103025	2008-05-15	5.2	A
USGS	01103025	2008-05-16	6.0	A
USGS	01103025	2008-05-17	9.8	A
USGS	01103025	2008-05-18	8.6	A
USGS	01103025	2008-05-19	6.9	A
USGS	01103025	2008-05-20	5.2	A
USGS	01103025	2008-05-21	4.9	A
USGS	01103025	2008-05-22	4.6	A
USGS	01103025	2008-05-23	6.2	A
USGS	01103025	2008-05-24	5.0	A
USGS	01103025	2008-05-25	5.2	A
USGS	01103025	2008-05-26	4.7	A
USGS	01103025	2008-05-27	15	A
USGS	01103025	2008-05-28	21	A:e
USGS	01103025	2008-05-29	14	A:e
USGS	01103025	2008-05-30	11	A:e
USGS	01103025	2008-05-31	11	A:e
USGS	01103025	2008-06-01	13	A:e
USGS	01103025	2008-06-02	9.2	A:e
USGS	01103025	2008-06-03	7.6	A:e
USGS	01103025	2008-06-04	7.8	A
USGS	01103025	2008-06-05	8.8	A
USGS	01103025	2008-06-06	7.6	A
USGS	01103025	2008-06-07	6.7	A
USGS	01103025	2008-06-08	5.9	A
USGS	01103025	2008-06-09	5.7	A
USGS	01103025	2008-06-10	5.3	A
USGS	01103025	2008-06-11	5.5	A
USGS	01103025	2008-06-12	4.4	A
USGS	01103025	2008-06-13	3.9	A
USGS	01103025	2008-06-14	5.8	A
USGS	01103025	2008-06-15	6.8	A
USGS	01103025	2008-06-16	7.4	A
USGS	01103025	2008-06-17	12	A
USGS	01103025	2008-06-18	8.0	A
USGS	01103025	2008-06-19	5.3	A
USGS	01103025	2008-06-20	5.2	A
USGS	01103025	2008-06-21	4.3	A
USGS	01103025	2008-06-22	5.3	A
USGS	01103025	2008-06-23	19	A
USGS	01103025	2008-06-24	27	A
USGS	01103025	2008-06-25	23	A
USGS	01103025	2008-06-26	14	A
USGS	01103025	2008-06-27	14	A
USGS	01103025	2008-06-28	16	A
USGS	01103025	2008-06-29	10	A
USGS	01103025	2008-06-30	8.2	A
USGS	01103025	2008-07-01	6.9	A
USGS	01103025	2008-07-02	15	A
USGS	01103025	2008-07-03	17	A
USGS	01103025	2008-07-04	14	A
USGS	01103025	2008-07-05	11	A
USGS	01103025	2008-07-06	8.4	A
USGS	01103025	2008-07-07	7.4	A
USGS	01103025	2008-07-08	7.0	A
USGS	01103025	2008-07-09	6.0	A
USGS	01103025	2008-07-10	5.8	A
USGS	01103025	2008-07-11	4.3	A
USGS	01103025	2008-07-12	4.8	A
USGS	01103025	2008-07-13	3.7	A
USGS	01103025	2008-07-14	4.6	A
USGS	01103025	2008-07-15	4.6	A
USGS	01103025	2008-07-16	4.4	A
USGS	01103025	2008-07-17	3.5	A
USGS	01103025	2008-07-18	3.8	A
USGS	01103025	2008-07-19	3.6	A
USGS	01103025	2008-07-20	13	A
USGS	01103025	2008-07-21	35	A
USGS	01103025	2008-07-22	19	A
USGS	01103025	2008-07-23	16	A
USGS	01103025	2008-07-24	47	A
USGS	01103025	2008-07-25	46	A
USGS	01103025	2008-07-26	22	A
USGS	01103025	2008-07-27	17	A
USGS	01103025	2008-07-28	16	A
USGS	01103025	2008-07-29	11	A
USGS	01103025	2008-07-30	9.0	A
USGS	01103025	2008-07-31	8.5	A
USGS	01103025	2008-08-01	7.7	A
USGS	01103025	2008-08-02	9.3	A
USGS	01103025	2008-08-03	9.7	A
USGS	01103025	2008-08-04	7.1	A
USGS	01103025	2008-08-05	6.0	A
USGS	01103025	2008-08-06	6.9	A
USGS	01103025	2008-08-07	7.4	A
USGS	01103025	2008-08-08	15	A
USGS	01103025	2008-08-09	18	A
USGS	01103025	2008-08-10	22	A
USGS	01103025	2008-08-11	21	A
USGS	01103025	2008-08-12	9.0	A
USGS	01103025	2008-08-13	6.3	A
USGS	01103025	2008-08-14	6.2	A
USGS	01103025	2008-08-15	6.0	A
USGS	01103025	2008-08-16	11	A
USGS	01103025	2008-08-17	7.1	A
USGS	01103025	2008-08-18	5.5	A
USGS	01103025	2008-08-19	4.8	A
USGS	01103025	2008-08-20	4.4	A
USGS	01103025	2008-08-21	4.3	A
USGS	01103025	2008-08-22	4.0	A
USGS	01103025	2008-08-23	4.3	A
USGS	01103025	2008-08-24	4.2	A
USGS	01103025	2008-08-25	4.3	A
USGS	01103025	2008-08-26	3.5	A
USGS	01103025	2008-08-27	3.9	A
USGS	01103025	2008-08-28	3.6	A
USGS	01103025	2008-08-29	3.9	A
USGS	01103025	2008-08-30	3.8	A
USGS	01103025	2008-08-31	3.5	A
USGS	01103025	2008-09-01	3.9	A
USGS	01103025	2008-09-02	3.3	A
USGS	01103025	2008-09-03	3.2	A
USGS	01103025	2008-09-04	3.8	A
USGS	01103025	2008-09-05	3.3	A
USGS	01103025	2008-09-06	14	A
USGS	01103025	2008-09-07	44	A
USGS	01103025	2008-09-08	18	A
USGS	01103025	2008-09-09	11	A
USGS	01103025	2008-09-10	8.9	A
USGS	01103025	2008-09-11	6.8	A
USGS	01103025	2008-09-12	6.2	A
USGS	01103025	2008-09-13	5.9	A
USGS	01103025	2008-09-14	8.5	A
USGS	01103025	2008-09-15	8.4	A
USGS	01103025	2008-09-16	5.9	A
USGS	01103025	2008-09-17	5.6	A
USGS	01103025	2008-09-18	5.1	A
USGS	01103025	2008-09-19	4.6	A
USGS	01103025	2008-09-20	4.1	A
USGS	01103025	2008-09-21	5.0	A
USGS	01103025	2008-09-22	7.9	A
USGS	01103025	2008-09-23	5.3	A
USGS	01103025	2008-09-24	4.6	A
USGS	01103025	2008-09-25	3.8	A
USGS	01103025	2008-09-26	21	A
USGS	01103025	2008-09-27	40	A
USGS	01103025	2008-09-28	40	A
USGS	01103025	2008-09-29	25	A
USGS	01103025	2008-09-30	15	A
USGS	01103025	2008-10-01	15	A
USGS	01103025	2008-10-02	15	A
USGS	01103025	2008-10-03	10	A
USGS	01103025	2008-10-04	7.2	A
USGS	01103025	2008-10-05	7.4	A
USGS	01103025	2008-10-06	6.2	A
USGS	01103025	2008-10-07	5.5	A
USGS	01103025	2008-10-08	5.7	A
USGS	01103025	2008-10-09	5.4	A
USGS	01103025	2008-10-10	5.3	A
USGS	01103025	2008-10-11	5.1	A
USGS	01103025	2008-10-12	4.7	A
USGS	01103025	2008-10-13	4.6	A
USGS	01103025	2008-10-14	4.3	A
USGS	01103025	2008-10-15	3.6	A
USGS	01103025	2008-10-16	3.7	A
USGS	01103025	2008-10-17	2.9	A
USGS	01103025	2008-10-18	2.6	A
USGS	01103025	2008-10-19	2.7	A
USGS	01103025	2008-10-20	2.9	A
USGS	01103025	2008-10-21	3.3	A
USGS	01103025	2008-10-22	2.7	A
USGS	01103025	2008-10-23	2.3	A
USGS	01103025	2008-10-24	2.4	A
USGS	01103025	2008-10-25	2.7	A
USGS	01103025	2008-10-26	11	A
USGS	01103025	2008-10-27	7.7	A
USGS	01103025	2008-10-28	7.3	A
USGS	01103025	2008-10-29	4.5	A
USGS	01103025	2008-10-30	4.0	A
USGS	01103025	2008-10-31	3.3	A
USGS	01103025	2008-11-01	2.4	A
USGS	01103025	2008-11-02	3.0	A
USGS	01103025	2008-11-03	2.8	A
USGS	01103025	2008-11-04	2.3	A
USGS	01103025	2008-11-05	2.4	A
USGS	01103025	2008-11-06	6.0	A
USGS	01103025	2008-11-07	8.3	A
USGS	01103025	2008-11-08	4.1	A
USGS	01103025	2008-11-09	1.9	A
USGS	01103025	2008-11-10	1.1	A
USGS	01103025	2008-11-11	1.1	A
USGS	01103025	2008-11-12	1.0	A
USGS	01103025	2008-11-13	1.0	A
USGS	01103025	2008-11-14	1.8	A
USGS	01103025	2008-11-15	3.6	A
USGS	01103025	2008-11-16	5.5	A
USGS	01103025	2008-11-17	2.5	A
USGS	01103025	2008-11-18	1.6	A
USGS	01103025	2008-11-19	1.4	A
USGS	01103025	2008-11-20	1.6	A
USGS	01103025	2008-11-21	2.0	A
USGS	01103025	2008-11-22	1.8	A
USGS	01103025	2008-11-23	1.6	A
USGS	01103025	2008-11-24	1.5	A
USGS	01103025	2008-11-25	23	A
USGS	01103025	2008-11-26	27	A
USGS	01103025	2008-11-27	11	A
USGS	01103025	2008-11-28	7.8	A
USGS	01103025	2008-11-29	6.9	A
USGS	01103025	2008-11-30	7.3	A
USGS	01103025	2008-12-01	17	A
USGS	01103025	2008-12-02	9.3	A
USGS	01103025	2008-12-03	6.4	A
USGS	01103025	2008-12-04	5.3	A
USGS	01103025	2008-12-05	3.9	A
USGS	01103025	2008-12-06	3.5	A
USGS	01103025	2008-12-07	3.2	A
USGS	01103025	2008-12-08	3.4	A
USGS	01103025	2008-12-09	3.0	A
USGS	01103025	2008-12-10	4.3	A
USGS	01103025	2008-12-11	9.4	A
USGS	01103025	2008-12-12	89	A
USGS	01103025	2008-12-13	51	A
USGS	01103025	2008-12-14	28	A
USGS	01103025	2008-12-15	19	A
USGS	01103025	2008-12-16	13	A
USGS	01103025	2008-12-17	15	A
USGS	01103025	2008-12-18	14	A
USGS	01103025	2008-12-19	12	A
USGS	01103025	2008-12-20	11	A
USGS	01103025	2008-12-21	9.8	A
USGS	01103025	2008-12-22	10	A
USGS	01103025	2008-12-23	9.2	A
USGS	01103025	2008-12-24	8.6	A
USGS	01103025	2008-12-25	21	A
USGS	01103025	2008-12-26	17	A
USGS	01103025	2008-12-27	15	A
USGS	01103025	2008-12-28	18	A
USGS	01103025	2008-12-29	18	A
USGS	01103025	2008-12-30	14	A
USGS	01103025	2008-12-31	12	A
USGS	01103025	2009-01-01	8.8	A
USGS	01103025	2009-01-02	10	A
USGS	01103025	2009-01-03	9.3	A
USGS	01103025	2009-01-04	8.6	A
USGS	01103025	2009-01-05	8.0	A
USGS	01103025	2009-01-06	8.1	A
USGS	01103025	2009-01-07	12	A
USGS	01103025	2009-01-08	17	A
USGS	01103025	2009-01-09	12	A
USGS	01103025	2009-01-10	10	A
USGS	01103025	2009-01-11	9.8	A
USGS	01103025	2009-01-12	9.6	A
USGS	01103025	2009-01-13	8.0	A
USGS	01103025	2009-01-14	7.8	A
USGS	01103025	2009-01-15	7.4	A
USGS	01103025	2009-01-16	6.6	A
USGS	01103025	2009-01-17	6.0	A
USGS	01103025	2009-01-18	6.0	A
USGS	01103025	2009-01-19	7.0	A
USGS	01103025	2009-01-20	7.1	A
USGS	01103025	2009-01-21	6.5	A
USGS	01103025	2009-01-22	6.3	A
USGS	01103025	2009-01-23	5.9	A
USGS	01103025	2009-01-24	5.2	A
USGS	01103025	2009-01-25	5.2	A
USGS	01103025	2009-01-26	5.5	A
USGS	01103025	2009-01-27	4.9	A
USGS	01103025	2009-01-28	7.2	A
USGS	01103025	2009-01-29	14	A
USGS	01103025	2009-01-30	11	A
USGS	01103025	2009-01-31	9.3	A
USGS	01103025	2009-02-01	7.7	A
USGS	01103025	2009-02-02	6.8	A
USGS	01103025	2009-02-03	6.5	A
USGS	01103025	2009-02-04	6.6	A
USGS	01103025	2009-02-05	5.7	A
USGS	01103025	2009-02-06	5.3	A
USGS	01103025	2009-02-07	5.5	A
USGS	01103025	2009-02-08	6.0	A
USGS	01103025	2009-02-09	6.9	A
USGS	01103025	2009-02-10	6.0	A
USGS	01103025	2009-02-11	5.3	A
USGS	01103025	2009-02-12	8.2	A
USGS	01103025	2009-02-13	10	A
USGS	01103025	2009-02-14	9.0	A
USGS	01103025	2009-02-15	8.4	A
USGS	01103025	2009-02-16	7.7	A
USGS	01103025	2009-02-17	6.9	A
USGS	01103025	2009-02-18	6.4	A
USGS	01103025	2009-02-19	7.9	A
USGS	01103025	2009-02-20	8.6	A
USGS	01103025	2009-02-21	7.9	A
USGS	01103025	2009-02-22	10	A
USGS	01103025	2009-02-23	18	A
USGS	01103025	2009-02-24	12	A
USGS	01103025	2009-02-25	9.0	A
USGS	01103025	2009-02-26	7.9	A
USGS	01103025	2009-02-27	7.5	A
USGS	01103025	2009-02-28	9.4	A
USGS	01103025	2009-03-01	8.8	A
USGS	01103025	2009-03-02	7.7	A
USGS	01103025	2009-03-03	6.9	A
USGS	01103025	2009-03-04	6.0	A
USGS	01103025	2009-03-05	5.9	A
USGS	01103025	2009-03-06	6.2	A
USGS	01103025	2009-03-07	8.1	A
USGS	01103025	2009-03-08	10	A
USGS	01103025	2009-03-09	12	A
USGS	01103025	2009-03-10	12	A
USGS	01103025	2009-03-11	11	A
USGS	01103025	2009-03-12	9.7	A
USGS	01103025	2009-03-13	8.1	A
USGS	01103025	2009-03-14	7.2	A
USGS	01103025	2009-03-15	6.9	A
USGS	01103025	2009-03-16	7.0	A
USGS	01103025	2009-03-17	6.8	A
USGS	01103025	2009-03-18	6.1	A
USGS	01103025	2009-03-19	6.7	A
USGS	01103025	2009-03-20	7.6	A
USGS	01103025	2009-03-21	8.0	A
USGS	01103025	2009-03-22	7.5	A
USGS	01103025	2009-03-23	6.5	A
USGS	01103025	2009-03-24	4.7	A
USGS	01103025	2009-03-25	5.5	A
USGS	01103025	2009-03-26	6.6	A
USGS	01103025	2009-03-27	8.1	A
USGS	01103025	2009-03-28	7.4	A
USGS	01103025	2009-03-29	10	A
USGS	01103025	2009-03-30	15	A
USGS	01103025	2009-03-31	13	A
USGS	01103025	2009-04-01	9.5	A
USGS	01103025	2009-04-02	8.6	A
USGS	01103025	2009-04-03	11	A
USGS	01103025	2009-04-04	15	A
USGS	01103025	2009-04-05	11	A
USGS	01103025	2009-04-06	17	A
USGS	01103025	2009-04-07	30	A
USGS	01103025	2009-04-08	17	A
USGS	01103025	2009-04-09	12	A
USGS	01103025	2009-04-10	11	A
USGS	01103025	2009-04-11	14	A
USGS	01103025	2009-04-12	15	A
USGS	01103025	2009-04-13	11	A
