# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-03-19 13:58:30 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01102500 ABERJONA RIVER AT WINCHESTER, MA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01102500
#    DD parameter statistic   Description
#    45   00045     00006     Precipitation, total, inches (Sum)
#
# Data-value qualification codes included in this output: 
#     ***  Temporarily unavailable  
#     P  Provisional data subject to revision.  
# 
agency_cd	site_no	datetime	45_00045_00006	45_00045_00006_cd
USGS	01102500	2016-01-12	0.07	P
USGS	01102500	2016-01-13	0.00	P
USGS	01102500	2016-01-14	0.00	P
USGS	01102500	2016-01-15	0.00	P
USGS	01102500	2016-01-16	0.64	P
USGS	01102500	2016-01-17	0.00	P
USGS	01102500	2016-01-18	0.09	P
USGS	01102500	2016-01-19	0.00	P
USGS	01102500	2016-01-20	0.00	P
USGS	01102500	2016-01-21	0.00	P
USGS	01102500	2016-01-22	0.00	P
USGS	01102500	2016-01-23	0.07	P
USGS	01102500	2016-01-24	0.01	P
USGS	01102500	2016-01-25	0.00	P
USGS	01102500	2016-01-26	0.00	P
USGS	01102500	2016-01-27	0.00	P
USGS	01102500	2016-01-28	0.00	P
USGS	01102500	2016-01-29	0.00	P
USGS	01102500	2016-01-30	0.00	P
USGS	01102500	2016-01-31	0.00	P
USGS	01102500	2016-02-01	0.00	P
USGS	01102500	2016-02-02	0.00	P
USGS	01102500	2016-02-03	0.17	P
USGS	01102500	2016-02-04	0.00	P
USGS	01102500	2016-02-05	0.53	P
USGS	01102500	2016-02-06	0.07	P
USGS	01102500	2016-02-07	0.00	P
USGS	01102500	2016-02-08	0.05	P
USGS	01102500	2016-02-09	0.01	P
USGS	01102500	2016-02-10	0.00	P
USGS	01102500	2016-02-11	0.00	P
USGS	01102500	2016-02-12	0.00	P
USGS	01102500	2016-02-13	0.00	P
USGS	01102500	2016-02-14	0.00	P
USGS	01102500	2016-02-15	0.21	P
USGS	01102500	2016-02-16	0.57	P
USGS	01102500	2016-02-17	0.00	P
USGS	01102500	2016-02-18	0.00	P
USGS	01102500	2016-02-19	0.00	P
USGS	01102500	2016-02-20	0.00	P
USGS	01102500	2016-02-21	0.00	P
USGS	01102500	2016-02-22	0.00	P
USGS	01102500	2016-02-23	0.00	P
USGS	01102500	2016-02-24	0.41	P
USGS	01102500	2016-02-25	0.37	P
USGS	01102500	2016-02-26	0.00	P
USGS	01102500	2016-02-27	0.00	P
USGS	01102500	2016-02-28	0.00	P
USGS	01102500	2016-02-29	0.00	P
USGS	01102500	2016-03-01	0.00	P
USGS	01102500	2016-03-02	0.47	P
USGS	01102500	2016-03-03	0.00	P
USGS	01102500	2016-03-04	0.00	P
USGS	01102500	2016-03-05	0.00	P
USGS	01102500	2016-03-06	0.00	P
USGS	01102500	2016-03-07	0.00	P
USGS	01102500	2016-03-08	0.00	P
USGS	01102500	2016-03-09	0.00	P
USGS	01102500	2016-03-10	0.53	P
USGS	01102500	2016-03-11	0.06	P
USGS	01102500	2016-03-12	0.00	P
USGS	01102500	2016-03-13	0.00	P
USGS	01102500	2016-03-14	0.20	P
USGS	01102500	2016-03-15	0.71	P
USGS	01102500	2016-03-16	0.04	P
USGS	01102500	2016-03-17	0.08	P
USGS	01102500	2016-03-18	0.01	P
