# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-06-30 10:54:04 EDT       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01104420 CAMBRIDGE RES., UNNAMED TRIB 3, NR LEXINGTON, MA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01104420
#    DD parameter statistic   Description
#    02   00060     00003     Discharge, cubic feet per second (Mean)
#    17   00095     00003     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Mean), 25ft Downstream of pier
#    18   00010     00003     Temperature, water, degrees Celsius (Mean), 25ft Downstream of pier
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	02_00060_00003	02_00060_00003_cd	17_00095_00003	17_00095_00003_cd	18_00010_00003	18_00010_00003_cd
USGS	01104420	2013-04-28	0.64	A	1320	A	14.0	A
USGS	01104420	2013-04-29	0.58	A	1350	A	14.8	A
USGS	01104420	2013-04-30	0.55	A	1370	A	15.1	A
USGS	01104420	2013-05-01	0.53	A	1400	A	14.6	A
USGS	01104420	2013-05-02	0.52	A	1430	A	14.9	A
USGS	01104420	2013-05-03	0.51	A	1440	A	14.4	A
USGS	01104420	2013-05-04	0.49	A	1430	A	14.1	A
USGS	01104420	2013-05-05	0.46	A	1430	A	13.6	A
USGS	01104420	2013-05-06	0.47	A	1520	A	13.8	A
USGS	01104420	2013-05-07	0.45	A	1450	A	15.7	A
USGS	01104420	2013-05-08	0.49	A	1430	A	16.1	A
USGS	01104420	2013-05-09	1.2	A	1190	A	16.5	A
USGS	01104420	2013-05-10	1.9	A	1000	A	18.6	A
USGS	01104420	2013-05-11	0.91	A	1120	A	18.0	A
USGS	01104420	2013-05-12	0.92	A	1120	A	17.2	A
USGS	01104420	2013-05-13	0.81	A	1180	A	14.6	A
USGS	01104420	2013-05-14	0.67	A	1250	A	13.2	A
USGS	01104420	2013-05-15	0.59	A	1310	A	12.8	A
USGS	01104420	2013-05-16	0.55	A	1330	A	15.1	A
USGS	01104420	2013-05-17	0.50	A	1360	A	15.6	A
USGS	01104420	2013-05-18	0.46	A	1390	A	15.1	A
USGS	01104420	2013-05-19	0.44	A	1390	A	14.9	A
USGS	01104420	2013-05-20	0.53	A	1330	A	16.9	A
USGS	01104420	2013-05-21	0.57	A	1290	A	17.9	A
USGS	01104420	2013-05-22	1.1	A	1080	A	16.2	A
USGS	01104420	2013-05-23	0.94	A	1110	A	16.6	A
USGS	01104420	2013-05-24	2.4	A	810	A	17.9	A
USGS	01104420	2013-05-25	4.3	A	626	A	14.3	A
USGS	01104420	2013-05-26	2.1	A	764	A	12.1	A
USGS	01104420	2013-05-27	1.4	A	949	A	13.9	A
USGS	01104420	2013-05-28	1.0	A	1130	A	15.2	A
USGS	01104420	2013-05-29	1.7	A	985	A	16.2	A
USGS	01104420	2013-05-30	3.1	A	712	A	19.6	A
USGS	01104420	2013-05-31	1.3	A	884	A	21.7	A
USGS	01104420	2013-06-01	0.90	A	1080	A	21.7	A
USGS	01104420	2013-06-02	0.78	A	1190	A	21.6	A
USGS	01104420	2013-06-03	1.2	A	1060	A	20.5	A
USGS	01104420	2013-06-04	1.2	A	1080	A	18.6	A
USGS	01104420	2013-06-05	0.98	A	1190	A	17.3	A
USGS	01104420	2013-06-06	0.86	A	1280	A	17.0	A
USGS	01104420	2013-06-07	4.3	A	865	A	16.0	A
USGS	01104420	2013-06-08	16	A	310	A	15.8	A
USGS	01104420	2013-06-09	4.6	A	529	A	18.2	A
USGS	01104420	2013-06-10	2.7	A	737	A	17.7	A
USGS	01104420	2013-06-11	10	A	494	A	16.3	A
USGS	01104420	2013-06-12	9.4	A	414	A	16.5	A
USGS	01104420	2013-06-13	5.3	A	587	A	15.7	A
USGS	01104420	2013-06-14	14	A	397	A	15.0	A
USGS	01104420	2013-06-15	6.9	A	567	A	17.0	A
USGS	01104420	2013-06-16	3.9	A	781	A	17.1	A
USGS	01104420	2013-06-17	4.7	A	806	A	18.7	A
USGS	01104420	2013-06-18	7.3	A	623	A	18.5	A
USGS	01104420	2013-06-19	4.9	A	588	A	18.3	A
USGS	01104420	2013-06-20	3.2	A	756	A	18.6	A
USGS	01104420	2013-06-21	2.4	A	902	A	19.7	A
USGS	01104420	2013-06-22	2.0	A	1010	A	20.5	A
USGS	01104420	2013-06-23	1.7	A	1020	A	21.2	A
USGS	01104420	2013-06-24	1.6	A	1150	A	22.4	A
USGS	01104420	2013-06-25	1.6	A	1210	A	22.5	A
USGS	01104420	2013-06-26	1.8	A	1170	A	22.5	A
USGS	01104420	2013-06-27	2.2	A	1150	A	21.1	A
USGS	01104420	2013-06-28	3.0	A	971	A	20.8	A
USGS	01104420	2013-06-29	2.3	A	1060	A	22.1	A
USGS	01104420	2013-06-30	2.0	A	1110	A	22.5	A
USGS	01104420	2013-07-01	3.1	A	915	A	23.0	A
USGS	01104420	2013-07-02	3.3	A	845	A	23.3	A
USGS	01104420	2013-07-03	1.9	A	896	A	22.4	A
USGS	01104420	2013-07-04	1.5	A	966	A	23.9	A
USGS	01104420	2013-07-05	1.1	A	1060	A	24.4	A
USGS	01104420	2013-07-06	0.83	A	1160	A	23.7	A
USGS	01104420	2013-07-07	0.68	A	1200	A	22.8	A
USGS	01104420	2013-07-08	0.63	A	1270	A	22.5	A
USGS	01104420	2013-07-09	0.65	A	1300	A	21.3	A
USGS	01104420	2013-07-10	0.60	A	1360	A	20.7	A
USGS	01104420	2013-07-11	0.61	A	1400	A	21.3	A
USGS	01104420	2013-07-12	0.61	A	1430	A	21.2	A
USGS	01104420	2013-07-13	0.59	A	1460	A	20.6	A
USGS	01104420	2013-07-14	0.52	A	1480	A	21.1	A
USGS	01104420	2013-07-15	0.51	A	1510	A	21.7	A
USGS	01104420	2013-07-16	0.49	A	1540	A	21.6	A
USGS	01104420	2013-07-17	0.44	A	1580	A	20.9	A
USGS	01104420	2013-07-18	0.43	A	1570	A	20.7	A
USGS	01104420	2013-07-19	0.38	A	1550	A	18.8	A
USGS	01104420	2013-07-20	0.37	A	1700	A	18.4	A
USGS	01104420	2013-07-21	0.39	A	1760	A	18.4	A
USGS	01104420	2013-07-22	0.39	A	1870	A	17.9	A
USGS	01104420	2013-07-23	1.6	A	1140	A	21.4	A
USGS	01104420	2013-07-24	1.6	A	590	A	23.3	A
USGS	01104420	2013-07-25	1.5	A	620	A	20.2	A
USGS	01104420	2013-07-26	3.0	A	667	A	18.8	A
USGS	01104420	2013-07-27	1.5	A	791	A	20.2	A
USGS	01104420	2013-07-28	0.85	A	956	A	21.3	A
USGS	01104420	2013-07-29	0.82	A	1090	A	21.4	A
USGS	01104420	2013-07-30	0.87	A	885	A	21.4	A
USGS	01104420	2013-07-31	0.71	A	1100	A	20.7	A
USGS	01104420	2013-08-01	0.60	A	1270	A	20.2	A
USGS	01104420	2013-08-02	1.4	A	645	A	21.2	A
USGS	01104420	2013-08-03	1.0	A	596	A	21.1	A
USGS	01104420	2013-08-04	0.70	A	754	A	19.9	A
USGS	01104420	2013-08-05	0.58	A	950	A	18.6	A
USGS	01104420	2013-08-06	0.49	A	1090	A	17.9	A
USGS	01104420	2013-08-07	0.47	A	1140	A	18.1	A
USGS	01104420	2013-08-08	0.47	A	1360	A	18.6	A
USGS	01104420	2013-08-09	2.1	A	852	A	20.6	A
USGS	01104420	2013-08-10	2.3	A	647	A	21.7	A
USGS	01104420	2013-08-11	0.94	A	873	A	20.1	A
USGS	01104420	2013-08-12	0.66	A	983	A	19.7	A
USGS	01104420	2013-08-13	0.58	A	1070	A	19.4	A
USGS	01104420	2013-08-14	0.54	A	1100	A	18.8	A
USGS	01104420	2013-08-15	0.49	A	1200	A	18.0	A
USGS	01104420	2013-08-16	0.45	A	1270	A	18.0	A
USGS	01104420	2013-08-17	0.42	A	1260	A	18.0	A
USGS	01104420	2013-08-18	0.41	A	1180	A	18.0	A
USGS	01104420	2013-08-19	0.39	A	1100	A	18.1	A
USGS	01104420	2013-08-20	0.36	A	1160	A	18.3	A
USGS	01104420	2013-08-21	0.34	A	1250	A	18.2	A
USGS	01104420	2013-08-22	0.33	A	1380	A	18.1	A
USGS	01104420	2013-08-23	0.33	A	1340	A	18.2	A
USGS	01104420	2013-08-24	0.31	A	2130	A	18.0	A
USGS	01104420	2013-08-25	0.28	A	2310	A	17.6	A
USGS	01104420	2013-08-26	0.28	A	2370	A	17.8	A
USGS	01104420	2013-08-27	0.28	A	1860	A	18.2	A
USGS	01104420	2013-08-28	0.27	A	1720	A	18.5	A
USGS	01104420	2013-08-29	0.32	A	1810	A	18.1	A
USGS	01104420	2013-08-30	0.30	A	1640	A	18.2	A
USGS	01104420	2013-08-31	0.29	A	1380	A	18.4	A
USGS	01104420	2013-09-01	1.9	A	779	A	19.9	A
USGS	01104420	2013-09-02	1.6	A	442	A	21.4	A
USGS	01104420	2013-09-03	0.79	A	537	A	21.6	A
USGS	01104420	2013-09-04	0.56	A	604	A	20.3	A
USGS	01104420	2013-09-05	0.47	A	676	A	19.3	A
USGS	01104420	2013-09-06	0.40	A	730	A	17.3	A
USGS	01104420	2013-09-07	0.38	A	784	A	16.9	A
USGS	01104420	2013-09-08	0.38	A	828	A	17.8	A
USGS	01104420	2013-09-09	0.34	A	850	A	16.2	A
USGS	01104420	2013-09-10	0.38	A	883	A	16.7	A
USGS	01104420	2013-09-11	0.35	A	918	A	18.5	A
USGS	01104420	2013-09-12	0.94	A	942	A	19.7	A
USGS	01104420	2013-09-13	2.1	A	748	A	20.8	A
USGS	01104420	2013-09-14	1.00	A	779	A	18.9	A
USGS	01104420	2013-09-15	0.65	A	802	A	17.1	A
USGS	01104420	2013-09-16	0.54	A	847	A	16.4	A
USGS	01104420	2013-09-17	0.41	A	936	A	14.1	A
USGS	01104420	2013-09-18	0.34	A	944	A	14.3	A
USGS	01104420	2013-09-19	0.26	A	976	A	15.1	A
USGS	01104420	2013-09-20	0.24	A	1000	A	15.6	A
USGS	01104420	2013-09-21	0.26	A	1000	A	16.4	A
USGS	01104420	2013-09-22	1.2	A	658	A	18.0	A
USGS	01104420	2013-09-23	0.56	A	679	A	14.9	A
USGS	01104420	2013-09-24	0.27	A	763	A	13.5	A
USGS	01104420	2013-09-25	0.18	A	808	A	13.5	A
USGS	01104420	2013-09-26	0.16	A	875	A	14.5	A
USGS	01104420	2013-09-27	0.14	A	920	A	14.8	A
USGS	01104420	2013-09-28	0.13	A	937	A	14.7	A
USGS	01104420	2013-09-29	0.13	A	991	A	14.1	A
USGS	01104420	2013-09-30	0.13	A	1000	A	14.1	A
USGS	01104420	2013-10-01	0.12	A	1020	A	14.3	A
USGS	01104420	2013-10-02	0.15	A	1010	A	15.4	A
USGS	01104420	2013-10-03	0.11	A	1030	A	15.7	A
USGS	01104420	2013-10-04	0.11	A	1050	A	15.0	A
USGS	01104420	2013-10-05	0.10	A	1010	A	15.7	A
USGS	01104420	2013-10-06	0.27	A	773	A	15.5	A
USGS	01104420	2013-10-07	0.30	A	828	A	16.4	A
USGS	01104420	2013-10-08	0.24	A	855	A	15.5	A
USGS	01104420	2013-10-09	0.16	A	878	A	13.1	A
USGS	01104420	2013-10-10	0.16	A	886	A	12.4	A
USGS	01104420	2013-10-11	0.18	A	912	A	13.4	A
USGS	01104420	2013-10-12	0.18	A	942	A	13.0	A
USGS	01104420	2013-10-13	0.18	A	942	A	12.5	A
USGS	01104420	2013-10-14	0.16	A	952	A	10.9	A
USGS	01104420	2013-10-15	0.18	A	963	A	12.5	A
USGS	01104420	2013-10-16	0.18	A	963	A	12.8	A
USGS	01104420	2013-10-17	0.19	A	969	A	13.9	A
USGS	01104420	2013-10-18	0.19	A	992	A	14.7	A
USGS	01104420	2013-10-19	0.15	A	1010	A	12.8	A
USGS	01104420	2013-10-20	0.16	A	1020	A	12.7	A
USGS	01104420	2013-10-21	0.16	A	1010	A	11.2	A
USGS	01104420	2013-10-22	0.16	A	1020	A	11.7	A
USGS	01104420	2013-10-23	0.19	A	976	A	9.7	A
USGS	01104420	2013-10-24	0.19	A	983	A	8.9	A
USGS	01104420	2013-10-25	0.18	A	972	A	7.6	A
USGS	01104420	2013-10-26	0.17	A	984	A	7.1	A
USGS	01104420	2013-10-27	0.19	A	979	A	8.3	A
USGS	01104420	2013-10-28	0.17	A	984	A	7.7	A
USGS	01104420	2013-10-29	0.14	A	991	A	6.7	A
USGS	01104420	2013-10-30	0.17	A	982	A	6.4	A
USGS	01104420	2013-10-31	0.21	A	925	A	7.0	A
USGS	01104420	2013-11-01	0.29	A	914	A	12.1	A
USGS	01104420	2013-11-02	0.25	A	934	A	11.6	A
USGS	01104420	2013-11-03	0.20	A	935	A	9.2	A
USGS	01104420	2013-11-04	0.14	A	980	A	6.0	A
USGS	01104420	2013-11-05	0.13	A	993	A	5.6	A
USGS	01104420	2013-11-06	0.17	A	972	A	7.6	A
USGS	01104420	2013-11-07	0.24	A	901	A	10	A
USGS	01104420	2013-11-08	0.20	A	926	A	7.2	A
USGS	01104420	2013-11-09	0.18	A	939	A	5.8	A
USGS	01104420	2013-11-10	0.19	A	929	A	7.2	A
USGS	01104420	2013-11-11	0.18	A	941	A	6.7	A
USGS	01104420	2013-11-12	0.19	A	896	A	6.1	A
USGS	01104420	2013-11-13	0.14	A	913	A	3.3	A
USGS	01104420	2013-11-14	0.16	A	938	A	4.1	A
USGS	01104420	2013-11-15	0.17	A	934	A	4.9	A
USGS	01104420	2013-11-16	0.17	A	928	A	5.9	A
USGS	01104420	2013-11-17	0.16	A	934	A	5.9	A
USGS	01104420	2013-11-18	0.35	A	804	A	9.8	A
USGS	01104420	2013-11-19	0.29	A	840	A	6.5	A
USGS	01104420	2013-11-20	0.20	A	857	A	3.6	A
USGS	01104420	2013-11-21	0.15	A	872	A	3.1	A
USGS	01104420	2013-11-22	0.25	A	829	A	4.9	A
USGS	01104420	2013-11-23	0.26	A	822	A	4.8	A
USGS	01104420	2013-11-24	0.13	A	847	A	1.6	A
USGS	01104420	2013-11-25	0.10	A	928	A	1.5	A
USGS	01104420	2013-11-26	0.13	A	964	A	2.3	A
USGS	01104420	2013-11-27	6.9	A	332	A	6.8	A
USGS	01104420	2013-11-28	4.9	A	442	A	3.4	A
USGS	01104420	2013-11-29	1.5	A	634	A	1.2	A
USGS	01104420	2013-11-30	0.58	A	852	A	1.8	A
USGS	01104420	2013-12-01	0.77	A	911	A	2.2	A
USGS	01104420	2013-12-02	0.98	A	868	A	2.5	A
USGS	01104420	2013-12-03	0.74	A	874	A	3.5	A
USGS	01104420	2013-12-04	0.50	A	894	A	3.0	A
USGS	01104420	2013-12-05	0.49	A	922	A	3.7	A
USGS	01104420	2013-12-06	0.67	A	920	A	6.0	A
USGS	01104420	2013-12-07	1.9	A	1170	A	3.5	A
USGS	01104420	2013-12-08	0.88	A	1120	A	1.6	A
USGS	01104420	2013-12-09	1.1	A	2180	A	1.7	A
USGS	01104420	2013-12-10	1.3	A	3330	A	1.1	A
USGS	01104420	2013-12-11	0.70	A	2520	A	0.9	A
USGS	01104420	2013-12-12	0.40	A	2280	A	1.1	A
USGS	01104420	2013-12-13	0.27	A	2120	A	1.4	A
USGS	01104420	2013-12-14	0.16	A	1980	A	1.7	A
USGS	01104420	2013-12-15	0.29	A	1770	A	1.5	A
USGS	01104420	2013-12-16	0.21	A	2210	A	1.9	A
USGS	01104420	2013-12-17	0.16	A	2700	A	1.8	A
USGS	01104420	2013-12-18	0.28	A	2370	A	1.9	A
USGS	01104420	2013-12-19	0.35	A	2320	A	1.8	A
USGS	01104420	2013-12-20	0.52	A	2520	A	1.6	A
USGS	01104420	2013-12-21	1.8	A	2380	A	1.4	A
USGS	01104420	2013-12-22	3.3	A	1840	A	0.9	A
USGS	01104420	2013-12-23	4.6	A	1650	A	0.8	A
USGS	01104420	2013-12-24	4.7	A	1330	A	0.3	A
USGS	01104420	2013-12-25	2.1	A	1520	A	0.6	A
USGS	01104420	2013-12-26	1.5	A	1670	A	1.3	A
USGS	01104420	2013-12-27	1.3	A	1680	A	1.1	A
USGS	01104420	2013-12-28	1.2	A	1650	A	1.1	A
USGS	01104420	2013-12-29	4.9	A	1420	A	1.3	A
USGS	01104420	2013-12-30	9.8	A	597	A	0.2	A
USGS	01104420	2013-12-31	3.0	A	670	A	0.6	A
USGS	01104420	2014-01-01	1.8	A	696	A	1.1	A
USGS	01104420	2014-01-02	1.2	A	738	A	1.3	A
USGS	01104420	2014-01-03	0.66	A	853	A	1.3	A
USGS	01104420	2014-01-04	0.70	A	901	A	1.3	A
USGS	01104420	2014-01-05	1.3	A	871	A	1.1	A
USGS	01104420	2014-01-06	6.7	A	1410	A	1.2	A
USGS	01104420	2014-01-07	4.2	A	1170	A	0.2	A
USGS	01104420	2014-01-08	1.9	A	1100	A	0.6	A
USGS	01104420	2014-01-09	1.5	A	1040	A	1.0	A
USGS	01104420	2014-01-10	1.4	A	978	A	1.2	A
USGS	01104420	2014-01-11	5.5	A	867	A	1.3	A
USGS	01104420	2014-01-12	11	A	627	A	0.3	A
USGS	01104420	2014-01-13	4.8	A	621	A	0.4	A
USGS	01104420	2014-01-14	5.9	A	636	A	1.0	A
USGS	01104420	2014-01-15	7.3	A	527	A	0.5	A
USGS	01104420	2014-01-16	4.1	A	567	A	0.8	A
USGS	01104420	2014-01-17	3.2	A	632	A	1.5	A
USGS	01104420	2014-01-18	2.8	A	711	A	1.2	A
USGS	01104420	2014-01-19	3.1	A	1050	A	1.1	A
USGS	01104420	2014-01-20	2.5	A	1010	A	1.1	A
USGS	01104420	2014-01-21	1.4	A	1020	A	1.0	A
USGS	01104420	2014-01-22	0.99	A	1100	A	0.9	A
USGS	01104420	2014-01-23	0.82	A	1220	A	1.3	A
USGS	01104420	2014-01-24	0.72	A	1230	A	1.5	A
USGS	01104420	2014-01-25	0.92	A	1210	A	1.6	A
USGS	01104420	2014-01-26	0.82	A	1160	A	1.5	A
USGS	01104420	2014-01-27	1.0	A	1130	A	1.6	A
USGS	01104420	2014-01-28	0.65	A	1240	A	1.3	A
USGS	01104420	2014-01-29	0.61	A	1310	A	1.3	A
USGS	01104420	2014-01-30	0.51	A	1270	A	1.4	A
USGS	01104420	2014-01-31	0.61	A	1240	A	1.5	A
USGS	01104420	2014-02-01	0.84	A	1190	A	1.4	A
USGS	01104420	2014-02-02	1.4	A	1150	A	1.1	A
USGS	01104420	2014-02-03	1.6	A	1160	A	0.7	A
USGS	01104420	2014-02-04	1.1	A	1770	A	1.1	A
USGS	01104420	2014-02-05	0.98	A	1700	A	1.0	A
USGS	01104420	2014-02-06	0.91	A	2280	A	1.1	A
USGS	01104420	2014-02-07	0.85	A	2470	A	0.9	A
USGS	01104420	2014-02-08	0.81	A	2160	A	1.0	A
USGS	01104420	2014-02-09	0.88	A	2080	A	1.0	A
USGS	01104420	2014-02-10	0.78	A	2470	A	1.0	A
USGS	01104420	2014-02-11	0.58	A	2570	A	1.0	A
USGS	01104420	2014-02-12	0.50	A	2400	A	1.1	A
USGS	01104420	2014-02-13	0.66	A	3090	A	1.5	A
USGS	01104420	2014-02-14	2.1	A	4810	A	0.8	A
USGS	01104420	2014-02-15	1.5	A	4650	A	0.6	A
USGS	01104420	2014-02-16	1.4	A	5700	A	1.3	A
USGS	01104420	2014-02-17	1.2	A	4950	A	0.5	A
USGS	01104420	2014-02-18	1.1	A	3960	A	0.6	A
USGS	01104420	2014-02-19	1.4	A	5900	A	1.2	A
USGS	01104420	2014-02-20	1.8	A	4960	A	1.0	A
USGS	01104420	2014-02-21	2.7	A	3940	A	0.8	A
USGS	01104420	2014-02-22	3.3	A	3100	A	0.9	A
USGS	01104420	2014-02-23	3.9	A	2680	A	0.5	A
USGS	01104420	2014-02-24	4.1	A	2700	A	0.3	A
USGS	01104420	2014-02-25	3.4	A	2730	A	0.2	A
USGS	01104420	2014-02-26	2.5	A	2630	A	0.3	A
USGS	01104420	2014-02-27	2.0	A	2560	A	0.3	A
USGS	01104420	2014-02-28	1.5	A	2530	A	0.4	A
USGS	01104420	2014-03-01	1.3	A	2460	A	0.4	A
USGS	01104420	2014-03-02	1.6	A	2350	A	0.5	A
USGS	01104420	2014-03-03	1.3	A	2340	A	0.5	A
USGS	01104420	2014-03-04	1.0	A	2330	A	0.6	A
USGS	01104420	2014-03-05	1.1	A	2250	A	0.6	A
USGS	01104420	2014-03-06	0.89	A	2210	A	0.7	A
USGS	01104420	2014-03-07	0.96	A	2200	A	0.8	A
USGS	01104420	2014-03-08	1.7	A	2020	A	0.8	A
USGS	01104420	2014-03-09	2.0	A	1910	A	0.6	A
USGS	01104420	2014-03-10	2.0	A	1890	A	0.6	A
USGS	01104420	2014-03-11	3.1	A	1710	A	0.7	A
USGS	01104420	2014-03-12	4.7	A	1450	A	0.6	A
USGS	01104420	2014-03-13	6.6	A	1370	A	0.3	A
USGS	01104420	2014-03-14	4.0	A	1570	A	0.3	A
USGS	01104420	2014-03-15	4.3	A	1620	A	0.8	A
USGS	01104420	2014-03-16	4.3	A	1430	A	0.9	A
USGS	01104420	2014-03-17	3.0	A	1450	A	0.7	A
USGS	01104420	2014-03-18	2.4	A	1510	A	1.0	A
USGS	01104420	2014-03-19	2.5	A	1520	A	1.5	A
USGS	01104420	2014-03-20	5.9	A	1480	A	2.7	A
USGS	01104420	2014-03-21	4.9	A	1260	A	1.8	A
USGS	01104420	2014-03-22	3.6	A	1190	A	2.3	A
USGS	01104420	2014-03-23	3.4	A	1200	A	2.9	A
USGS	01104420	2014-03-24	2.4	A	1230	A	1.7	A
USGS	01104420	2014-03-25	2.1	A	1280	A	1.6	A
USGS	01104420	2014-03-26	2.1	A	1330	A	1.4	A
USGS	01104420	2014-03-27	2.0	A	1400	A	1.6	A
USGS	01104420	2014-03-28	2.5	A	1420	A	3.3	A
USGS	01104420	2014-03-29	3.7	A	1350	A	5.5	A
USGS	01104420	2014-03-30	21	A:e	951	A	3.5	A
USGS	01104420	2014-03-31	15	A	829	A	2.5	A
USGS	01104420	2014-04-01	7.5	A	831	A	4.6	A
USGS	01104420	2014-04-02	5.3	A	950	A	6.4	A
USGS	01104420	2014-04-03	4.5	A	1090	A	7.1	A
USGS	01104420	2014-04-04	4.0	A	1100	A	7.6	A
USGS	01104420	2014-04-05	5.3	A	1020	A	7.4	A
USGS	01104420	2014-04-06	4.0	A	1040	A	7.3	A
USGS	01104420	2014-04-07	3.1	A	978	A	8.2	A
USGS	01104420	2014-04-08	4.4	A	866	A	9.9	A
USGS	01104420	2014-04-09	3.5	A	1290	A	9.5	A
USGS	01104420	2014-04-10	2.6	A	1460	A	8.8	A
USGS	01104420	2014-04-11	2.4	A	1590	A	10.4	A
USGS	01104420	2014-04-12	2.3	A	1590	A	12.5	A
USGS	01104420	2014-04-13	2.1	A	1560	A	11.7	A
USGS	01104420	2014-04-14	1.9	A:e	1600	A	13.5	A
USGS	01104420	2014-04-15	2.7	A	1500	A	14.5	A
USGS	01104420	2014-04-16	6.4	A	964	A	9.9	A
USGS	01104420	2014-04-17	3.5	A	1120	A	8.4	A
USGS	01104420	2014-04-18	2.5	A	1320	A	7.5	A
USGS	01104420	2014-04-19	2.3	A	1430	A	9.8	A
USGS	01104420	2014-04-20	1.9	A	1530	A	10.5	A
USGS	01104420	2014-04-21	1.7	A	1600	A	11.1	A
USGS	01104420	2014-04-22	1.6	A	1640	A	13.2	A
USGS	01104420	2014-04-23	2.8	A	1440	A	12.3	A
USGS	01104420	2014-04-24	2.5	A	1390	A	10.5	A
USGS	01104420	2014-04-25	1.8	A	1490	A	11.4	A
USGS	01104420	2014-04-26	1.9	A	1460	A	10.5	A
USGS	01104420	2014-04-27	2.4	A	1340	A	9.1	A
USGS	01104420	2014-04-28	1.9	A	1410	A	9.8	A
USGS	01104420	2014-04-29	1.6	A	1490	A	9.0	A
USGS	01104420	2014-04-30	1.6	A	1490	A	8.0	A
USGS	01104420	2014-05-01	5.0	A	900	A	9.5	A
USGS	01104420	2014-05-02	3.1	A	997	A	13.2	A
USGS	01104420	2014-05-03	2.0	A	1220	A	13.8	A
USGS	01104420	2014-05-04	1.7	A	1370	A	13.0	A
USGS	01104420	2014-05-05	1.5	A	1480	A	12.3	A
USGS	01104420	2014-05-06	1.4	A	1540	A	12.3	A
USGS	01104420	2014-05-07	1.2	A	1580	A	12.9	A
USGS	01104420	2014-05-08	1.1	A	1620	A	14.1	A
USGS	01104420	2014-05-09	1.0	A	1650	A	13.8	A
USGS	01104420	2014-05-10	1.6	A	1450	A	15.8	A
USGS	01104420	2014-05-11	2.1	A	1030	A	18.7	A
USGS	01104420	2014-05-12	1.2	A	1120	A	18.3	A
USGS	01104420	2014-05-13	0.95	A	1140	A	15.3	A
USGS	01104420	2014-05-14	0.84	A	1180	A	14.6	A
USGS	01104420	2014-05-15	0.78	A	1190	A	17.4	A
USGS	01104420	2014-05-16	0.85	A	1170	A	17.4	A
USGS	01104420	2014-05-17	3.2	A	932	A	19.3	A
USGS	01104420	2014-05-18	1.8	A	916	A	17.4	A
USGS	01104420	2014-05-19	1.1	A	953	A	15.4	A
USGS	01104420	2014-05-20	1.0	A	1010	A	15.9	A
USGS	01104420	2014-05-21	0.87	A	1040	A	16.5	A
USGS	01104420	2014-05-22	0.84	A	1090	A	15.7	A
USGS	01104420	2014-05-23	0.86	A	1100	A	15.1	A
USGS	01104420	2014-05-24	0.83	A	1130	A	14.6	A
USGS	01104420	2014-05-25	0.79	A	1140	A	15.4	A
USGS	01104420	2014-05-26	0.75	A	1180	A	16.3	A
USGS	01104420	2014-05-27	0.73	A	1210	A	16.4	A
USGS	01104420	2014-05-28	1.00	A	1140	A	13.1	A
USGS	01104420	2014-05-29	0.72	A	1380	A	13.2	A
USGS	01104420	2014-05-30	0.64	A	1460	A	15.0	A
USGS	01104420	2014-05-31	0.58	A	1520	A	15.6	A
USGS	01104420	2014-06-01	0.48	A	1580	A	15.6	A
USGS	01104420	2014-06-02	0.43	A	1610	A	17.3	A
USGS	01104420	2014-06-03	0.40	A	1640	A	18.0	A
USGS	01104420	2014-06-04	0.54	A	1510	A	17.0	A
USGS	01104420	2014-06-05	0.80	A	1380	A	16.1	A
USGS	01104420	2014-06-06	0.96	A	1280	A	17.1	A
USGS	01104420	2014-06-07	0.60	A	1380	A	18.4	A
USGS	01104420	2014-06-08	0.42	A	1460	A	19.0	A
USGS	01104420	2014-06-09	0.37	A	1510	A	18.8	A
USGS	01104420	2014-06-10	0.34	A	1560	A	18.5	A
USGS	01104420	2014-06-11	0.28	A	1600	A	17.5	A
USGS	01104420	2014-06-12	0.27	A	1630	A	16.6	A
USGS	01104420	2014-06-13	0.79	A	1310	A	16.9	A
USGS	01104420	2014-06-14	1.1	A	1270	A	17.9	A
USGS	01104420	2014-06-15	0.59	A	1400	A	18.2	A
USGS	01104420	2014-06-16	0.41	A	1390	A	17.9	A
USGS	01104420	2014-06-17	0.36	A	1460	A	18.4	A
USGS	01104420	2014-06-18	0.32	A	1490	A	18.2	A
USGS	01104420	2014-06-19	0.29	A	1630	A	16.9	A
USGS	01104420	2014-06-20	0.25	A	1570	A	16.1	A
USGS	01104420	2014-06-21	0.21	A	1610	A	15.5	A
USGS	01104420	2014-06-22	0.19	A	1620	A	15.4	A
